Timestamp_ms,K_Type_Temp_C,PT100_Temp_C,Error_C
4836500,74.6,75.17,-0.57
4837000,74.35,75.21,-0.85
4837500,74.34,75.24,-0.89
4838000,74.4,75.27,-0.86
4838500,74.52,75.3,-0.79
4839000,74.42,75.33,-0.91
4839500,74.22,75.36,-1.15
4840000,74.16,75.39,-1.23
4840500,74.41,75.42,-1.02
4841000,74.83,75.45,-0.63
4841500,75.04,75.48,-0.44
4842000,75.07,75.51,-0.45
4842500,75.03,75.54,-0.52
4843000,75.16,75.57,-0.41
4843500,75.21,75.6,-0.39
4844000,75.19,75.63,-0.43
4844500,74.92,75.65,-0.73
4845000,75.02,75.68,-0.66
4845500,75.01,75.71,-0.7
4846000,75.21,75.74,-0.53
4846500,75.35,75.76,-0.41
4847000,75.13,75.79,-0.65
4847500,75.21,75.81,-0.6
4848000,75.3,75.84,-0.54
4848500,75.29,75.87,-0.57
4849000,75.05,75.89,-0.84
4849500,75.16,75.92,-0.75
4850000,74.91,75.94,-1.03
4850500,75.13,75.96,-0.83
4851000,75.22,75.99,-0.77
4851500,75.09,76.01,-0.92
4852000,75.3,76.03,-0.73
4852500,75.56,76.06,-0.5
4853000,75.7,76.08,-0.38
4853500,75.54,76.1,-0.56
4854000,75.58,76.12,-0.54
4854500,75.74,76.14,-0.4
4855000,75.84,76.16,-0.32
4855500,76.06,76.18,-0.12
4856000,76.38,76.2,0.17
4856500,76.38,76.22,0.16
4857000,76.69,76.24,0.45
4857500,76.34,76.26,0.08
4858000,76.22,76.28,-0.07
4858500,76.42,76.3,0.12
4859000,76.37,76.32,0.05
4859500,76.48,76.33,0.15
4860000,76.47,76.35,0.12
4860500,76.32,76.37,-0.05
4861000,76.43,76.38,0.04
4861500,76.37,76.4,-0.03
4862000,76.33,76.42,-0.08
4862500,76.37,76.43,-0.06
4863000,76.3,76.45,-0.15
4863500,76.41,76.46,-0.05
4864000,76.33,76.47,-0.14
4864500,76.49,76.49,-0.0
4865000,76.38,76.5,-0.13
4865500,76.3,76.52,-0.22
4866000,76.66,76.53,0.13
4866500,76.94,76.54,0.4
4867000,77.04,76.55,0.49
4867500,77.08,76.56,0.52
4868000,76.91,76.57,0.33
4868500,76.92,76.59,0.33
4869000,76.84,76.6,0.24
4869500,76.6,76.61,-0.01
4870000,76.47,76.62,-0.14
4870500,76.47,76.63,-0.16
4871000,76.65,76.63,0.02
4871500,76.56,76.64,-0.09
4872000,76.49,76.65,-0.17
4872500,76.46,76.66,-0.2
4873000,76.28,76.67,-0.39
4873500,76.04,76.67,-0.63
4874000,76.36,76.68,-0.33
4874500,76.25,76.69,-0.44
4875000,76.25,76.69,-0.44
4875500,76.24,76.7,-0.46
4876000,76.24,76.71,-0.47
4876500,76.2,76.71,-0.51
4877000,76.4,76.72,-0.32
4877500,76.64,76.72,-0.08
4878000,76.71,76.72,-0.02
4878500,76.57,76.73,-0.16
4879000,76.54,76.73,-0.2
4879500,76.47,76.74,-0.27
4880000,76.71,76.74,-0.03
4880500,76.69,76.74,-0.05
4881000,76.37,76.74,-0.37
4881500,76.19,76.75,-0.55
4882000,76.16,76.75,-0.59
4882500,76.28,76.75,-0.47
4883000,76.43,76.75,-0.32
4883500,76.75,76.75,-0.0
4884000,76.66,76.75,-0.09
4884500,76.54,76.75,-0.21
4885000,76.53,76.75,-0.22
4885500,76.27,76.75,-0.48
4886000,76.32,76.75,-0.43
4886500,76.22,76.75,-0.53
4887000,76.23,76.75,-0.52
4887500,76.29,76.75,-0.46
4888000,76.38,76.75,-0.37
4888500,76.47,76.74,-0.28
4889000,76.26,76.74,-0.48
4889500,76.27,76.74,-0.47
4890000,76.23,76.74,-0.5
4890500,76.24,76.73,-0.49
4891000,76.3,76.73,-0.43
4891500,76.15,76.73,-0.58
4892000,76.0,76.72,-0.72
4892500,75.92,76.72,-0.79
4893000,75.82,76.72,-0.89
4893500,76.04,76.71,-0.67
4894000,75.86,76.71,-0.85
4894500,76.21,76.7,-0.49
4895000,76.19,76.7,-0.5
4895500,76.37,76.69,-0.32
4896000,76.25,76.69,-0.43
4896500,76.4,76.68,-0.29
4897000,76.53,76.68,-0.14
4897500,76.04,76.67,-0.63
4898000,76.05,76.66,-0.61
4898500,76.09,76.66,-0.57
4899000,75.97,76.65,-0.68
4899500,76.05,76.64,-0.6
4900000,76.15,76.64,-0.49
4900500,75.95,76.63,-0.68
4901000,76.14,76.62,-0.49
4901500,76.15,76.62,-0.47
4902000,76.1,76.61,-0.51
4902500,75.93,76.6,-0.67
4903000,75.84,76.59,-0.75
4903500,75.9,76.59,-0.69
4904000,76.1,76.58,-0.48
4904500,75.91,76.57,-0.67
4905000,75.83,76.56,-0.73
4905500,76.07,76.56,-0.49
4906000,76.11,76.55,-0.44
4906500,76.11,76.54,-0.43
4907000,76.13,76.53,-0.4
4907500,76.15,76.52,-0.37
4908000,76.22,76.51,-0.29
4908500,76.29,76.51,-0.22
4909000,76.21,76.5,-0.29
4909500,76.04,76.49,-0.44
4910000,75.99,76.48,-0.49
4910500,76.09,76.47,-0.38
4911000,76.27,76.46,-0.19
4911500,76.25,76.45,-0.21
4912000,76.21,76.45,-0.23
4912500,76.24,76.44,-0.2
4913000,76.28,76.43,-0.15
4913500,76.39,76.42,-0.03
4914000,76.57,76.41,0.16
4914500,76.59,76.4,0.18
4915000,76.52,76.39,0.13
4915500,76.25,76.38,-0.14
4916000,76.33,76.37,-0.04
4916500,76.23,76.37,-0.13
4917000,76.25,76.36,-0.11
4917500,76.48,76.35,0.13
4918000,76.41,76.34,0.07
4918500,76.47,76.33,0.14
4919000,76.2,76.32,-0.12
4919500,76.23,76.31,-0.09
4920000,76.11,76.3,-0.19
4920500,75.99,76.3,-0.3
4921000,75.84,76.29,-0.45
4921500,75.94,76.28,-0.34
4922000,75.97,76.27,-0.3
4922500,76.06,76.26,-0.21
4923000,76.05,76.25,-0.21
4923500,76.03,76.25,-0.22
4924000,76.04,76.24,-0.19
4924500,76.09,76.23,-0.14
4925000,76.01,76.22,-0.21
4925500,76.02,76.21,-0.19
4926000,75.97,76.21,-0.24
4926500,76.06,76.2,-0.14
4927000,76.07,76.19,-0.12
4927500,76.15,76.18,-0.03
4928000,76.08,76.17,-0.1
4928500,75.79,76.17,-0.37
4929000,75.68,76.16,-0.48
4929500,75.7,76.15,-0.46
4930000,75.64,76.15,-0.51
4930500,75.66,76.14,-0.48
4931000,75.79,76.13,-0.35
4931500,75.63,76.13,-0.49
4932000,75.33,76.12,-0.79
4932500,75.29,76.11,-0.82
4933000,75.31,76.11,-0.8
4933500,75.52,76.1,-0.58
4934000,75.84,76.1,-0.26
4934500,75.78,76.09,-0.31
4935000,75.87,76.08,-0.21
4935500,75.97,76.08,-0.11
4936000,75.8,76.07,-0.27
4936500,75.88,76.07,-0.19
4937000,75.83,76.06,-0.23
4937500,75.75,76.06,-0.31
4938000,75.82,76.05,-0.24
4938500,75.81,76.05,-0.24
4939000,75.92,76.05,-0.12
4939500,75.91,76.04,-0.13
4940000,75.7,76.04,-0.34
4940500,75.85,76.03,-0.19
4941000,75.96,76.03,-0.08
4941500,75.61,76.03,-0.42
4942000,75.63,76.02,-0.39
4942500,75.75,76.02,-0.27
4943000,75.86,76.02,-0.16
4943500,75.66,76.02,-0.35
4944000,75.53,76.01,-0.49
4944500,75.5,76.01,-0.51
4945000,75.78,76.01,-0.23
4945500,75.8,76.01,-0.21
4946000,75.79,76.01,-0.22
4946500,75.87,76.0,-0.13
4947000,75.72,76.0,-0.28
4947500,75.8,76.0,-0.2
4948000,75.86,76.0,-0.15
4948500,75.64,76.0,-0.36
4949000,75.82,76.0,-0.18
4949500,75.83,76.0,-0.17
4950000,76.05,76.0,0.05
4950500,75.89,76.0,-0.11
4951000,75.74,76.0,-0.27
4951500,75.84,76.0,-0.16
4952000,75.95,76.0,-0.05
4952500,76.1,76.0,0.09
4953000,76.28,76.0,0.27
4953500,76.35,76.0,0.35
4954000,76.49,76.01,0.49
4954500,76.4,76.01,0.39
4955000,76.29,76.01,0.28
4955500,76.2,76.01,0.19
4956000,76.23,76.01,0.22
4956500,76.08,76.02,0.06
4957000,76.02,76.02,-0.0
4957500,76.17,76.02,0.15
4958000,76.16,76.02,0.14
4958500,76.17,76.03,0.14
4959000,76.27,76.03,0.24
4959500,76.36,76.03,0.32
4960000,76.23,76.04,0.19
4960500,76.41,76.04,0.37
4961000,76.4,76.05,0.36
4961500,76.63,76.05,0.58
4962000,76.61,76.05,0.55
4962500,76.4,76.06,0.34
4963000,76.39,76.06,0.32
4963500,76.29,76.07,0.22
4964000,76.29,76.07,0.22
4964500,76.28,76.08,0.2
4965000,76.19,76.08,0.1
4965500,76.22,76.09,0.13
4966000,76.03,76.1,-0.06
4966500,75.98,76.1,-0.12
4967000,76.11,76.11,0.0
4967500,75.94,76.11,-0.18
4968000,75.84,76.12,-0.28
4968500,75.76,76.13,-0.37
4969000,75.65,76.13,-0.49
4969500,75.76,76.14,-0.38
4970000,75.82,76.15,-0.33
4970500,75.75,76.15,-0.4
4971000,75.52,76.16,-0.64
4971500,75.4,76.17,-0.77
4972000,75.6,76.17,-0.58
4972500,75.64,76.18,-0.54
4973000,75.67,76.19,-0.52
4973500,75.73,76.2,-0.46
4974000,75.88,76.21,-0.32
4974500,75.99,76.21,-0.22
4975000,75.66,76.22,-0.56
4975500,75.7,76.23,-0.52
4976000,75.62,76.24,-0.61
4976500,75.63,76.25,-0.62
4977000,75.63,76.25,-0.63
4977500,75.79,76.26,-0.47
4978000,75.83,76.27,-0.44
4978500,75.82,76.28,-0.46
4979000,75.94,76.29,-0.35
4979500,75.93,76.3,-0.37
4980000,75.82,76.3,-0.48
4980500,75.88,76.31,-0.43
4981000,75.83,76.32,-0.49
4981500,75.91,76.33,-0.42
4982000,75.78,76.34,-0.56
4982500,75.59,76.35,-0.76
4983000,75.73,76.36,-0.63
4983500,75.72,76.37,-0.65
4984000,75.92,76.37,-0.45
4984500,76.06,76.38,-0.32
4985000,76.24,76.39,-0.15
4985500,76.01,76.4,-0.39
4986000,75.98,76.41,-0.43
4986500,76.05,76.42,-0.37
4987000,75.98,76.43,-0.45
4987500,76.02,76.44,-0.41
4988000,76.0,76.45,-0.45
4988500,75.95,76.45,-0.51
4989000,76.04,76.46,-0.42
4989500,76.16,76.47,-0.32
4990000,76.23,76.48,-0.25
4990500,76.28,76.49,-0.21
4991000,76.4,76.5,-0.1
4991500,76.43,76.51,-0.08
4992000,76.46,76.51,-0.06
4992500,76.39,76.52,-0.14
4993000,76.58,76.53,0.05
4993500,76.44,76.54,-0.1
4994000,76.2,76.55,-0.35
4994500,76.36,76.56,-0.19
4995000,76.39,76.56,-0.18
4995500,76.18,76.57,-0.39
4996000,76.13,76.58,-0.45
4996500,76.15,76.59,-0.44
4997000,76.12,76.59,-0.48
4997500,76.09,76.6,-0.51
4998000,75.97,76.61,-0.64
4998500,76.02,76.62,-0.6
4999000,75.99,76.62,-0.63
4999500,76.09,76.63,-0.54
5000000,75.84,76.64,-0.8
5000500,75.96,76.64,-0.69
5001000,75.95,76.65,-0.7
5001500,75.96,76.66,-0.7
5002000,76.05,76.66,-0.62
5002500,76.09,76.67,-0.57
5003000,76.04,76.68,-0.64
5003500,75.95,76.68,-0.73
5004000,75.98,76.69,-0.7
5004500,75.73,76.69,-0.96
5005000,75.67,76.7,-1.02
5005500,75.9,76.7,-0.8
5006000,76.16,76.71,-0.55
5006500,76.14,76.71,-0.57
5007000,76.33,76.72,-0.38
5007500,76.28,76.72,-0.44
5008000,76.6,76.72,-0.13
5008500,76.65,76.73,-0.07
5009000,76.7,76.73,-0.03
5009500,76.52,76.73,-0.21
5010000,76.61,76.74,-0.13
5010500,76.46,76.74,-0.28
5011000,76.41,76.74,-0.33
5011500,76.38,76.74,-0.36
5012000,76.12,76.75,-0.63
5012500,76.08,76.75,-0.67
5013000,76.1,76.75,-0.64
5013500,76.24,76.75,-0.5
5014000,76.34,76.75,-0.41
5014500,76.43,76.75,-0.32
5015000,76.53,76.75,-0.22
5015500,76.49,76.75,-0.26
5016000,76.56,76.75,-0.19
5016500,76.55,76.75,-0.2
5017000,76.49,76.75,-0.26
5017500,76.53,76.75,-0.21
5018000,76.73,76.75,-0.02
5018500,76.48,76.75,-0.27
5019000,76.57,76.74,-0.18
5019500,76.49,76.74,-0.25
5020000,76.64,76.74,-0.09
5020500,76.68,76.74,-0.06
5021000,76.84,76.73,0.11
5021500,76.84,76.73,0.11
5022000,76.62,76.72,-0.11
5022500,76.62,76.72,-0.1
5023000,76.66,76.72,-0.06
5023500,76.79,76.71,0.08
5024000,76.86,76.71,0.15
5024500,76.69,76.7,-0.01
5025000,76.83,76.69,0.13
5025500,76.94,76.69,0.25
5026000,77.06,76.68,0.38
5026500,77.07,76.67,0.4
5027000,77.14,76.67,0.48
5027500,77.04,76.66,0.38
5028000,76.93,76.65,0.27
5028500,76.81,76.64,0.17
5029000,76.66,76.63,0.02
5029500,76.59,76.63,-0.04
5030000,76.55,76.62,-0.07
5030500,76.49,76.61,-0.11
5031000,76.39,76.6,-0.2
5031500,76.49,76.59,-0.1
5032000,76.73,76.57,0.16
5032500,76.67,76.56,0.11
5033000,76.48,76.55,-0.07
5033500,76.33,76.54,-0.21
5034000,76.26,76.53,-0.26
5034500,76.34,76.52,-0.17
5035000,76.46,76.5,-0.04
5035500,76.56,76.49,0.07
5036000,76.59,76.47,0.12
5036500,76.66,76.46,0.2
5037000,76.67,76.45,0.22
5037500,76.84,76.43,0.41
5038000,76.79,76.42,0.37
5038500,76.61,76.4,0.21
5039000,76.73,76.38,0.35
5039500,76.76,76.37,0.39
5040000,76.7,76.35,0.35
5040500,76.69,76.33,0.35
5041000,76.64,76.32,0.32
5041500,77.0,76.3,0.71
5042000,77.17,76.28,0.89
5042500,77.03,76.26,0.76
5043000,76.9,76.24,0.66
5043500,76.8,76.22,0.58
5044000,76.87,76.2,0.66
5044500,76.56,76.18,0.37
5045000,76.55,76.16,0.38
5045500,76.63,76.14,0.49
5046000,76.49,76.12,0.37
5046500,76.48,76.1,0.38
5047000,76.66,76.08,0.58
5047500,76.55,76.06,0.49
5048000,76.58,76.03,0.54
5048500,76.73,76.01,0.72
5049000,76.87,75.99,0.88
5049500,76.65,75.96,0.68
5050000,76.55,75.94,0.61
5050500,76.55,75.92,0.63
5051000,76.59,75.89,0.7
5051500,76.41,75.87,0.55
5052000,76.51,75.84,0.67
5052500,76.48,75.81,0.66
5053000,76.4,75.79,0.61
5053500,76.38,75.76,0.62
5054000,76.17,75.74,0.43
5054500,75.93,75.71,0.22
5055000,75.9,75.68,0.21
5055500,75.87,75.65,0.22
5056000,76.02,75.63,0.39
5056500,75.96,75.6,0.36
5057000,75.92,75.57,0.35
5057500,75.7,75.54,0.16
5058000,75.39,75.51,-0.13
5058500,75.26,75.48,-0.22
5059000,75.1,75.45,-0.35
5059500,75.37,75.42,-0.06
5060000,75.35,75.39,-0.05
5060500,75.29,75.36,-0.07
5061000,75.3,75.33,-0.03
5061500,75.01,75.3,-0.29
5062000,75.26,75.27,-0.01
5062500,75.34,75.24,0.1
5063000,75.45,75.21,0.24
5063500,75.2,75.17,0.03
5064000,75.33,75.14,0.19
5064500,75.38,75.11,0.27
5065000,75.33,75.08,0.25
5065500,75.2,75.04,0.16
5066000,75.25,75.01,0.24
5066500,75.16,74.98,0.18
5067000,75.22,74.94,0.27
5067500,75.31,74.91,0.4
5068000,75.31,74.87,0.44
5068500,75.32,74.84,0.48
5069000,74.99,74.81,0.19
5069500,74.85,74.77,0.08
5070000,74.98,74.74,0.24
5070500,74.98,74.7,0.28
5071000,74.97,74.67,0.3
5071500,74.94,74.63,0.31
5072000,75.03,74.59,0.44
5072500,74.89,74.56,0.33
5073000,74.94,74.52,0.41
5073500,74.95,74.49,0.46
5074000,74.71,74.45,0.26
5074500,74.73,74.41,0.31
5075000,74.64,74.38,0.26
5075500,74.72,74.34,0.38
5076000,74.75,74.3,0.45
5076500,74.48,74.27,0.21
5077000,74.22,74.23,-0.01
5077500,74.57,74.19,0.37
5078000,74.73,74.16,0.57
5078500,74.73,74.12,0.62
5079000,74.62,74.08,0.54
5079500,74.53,74.04,0.48
5080000,74.6,74.01,0.59
5080500,74.8,73.97,0.84
5081000,74.73,73.93,0.8
5081500,74.48,73.89,0.59
5082000,74.35,73.85,0.49
5082500,74.14,73.82,0.32
5083000,74.12,73.78,0.34
5083500,74.0,73.74,0.26
5084000,74.26,73.7,0.56
5084500,74.04,73.66,0.38
5085000,74.01,73.63,0.39
5085500,74.01,73.59,0.42
5086000,74.08,73.55,0.53
5086500,74.2,73.51,0.69
5087000,73.74,73.47,0.27
5087500,73.68,73.43,0.25
5088000,73.67,73.4,0.27
5088500,73.54,73.36,0.18
5089000,73.44,73.32,0.12
5089500,73.25,73.28,-0.03
5090000,73.56,73.24,0.32
5090500,73.44,73.21,0.23
5091000,73.27,73.17,0.1
5091500,73.35,73.13,0.22
5092000,73.64,73.09,0.55
5092500,73.63,73.06,0.57
5093000,73.66,73.02,0.64
5093500,73.87,72.98,0.89
5094000,73.84,72.94,0.89
5094500,73.89,72.9,0.99
5095000,74.02,72.87,1.16
5095500,74.03,72.83,1.2
5096000,74.05,72.79,1.26
5096500,74.04,72.76,1.29
5097000,73.89,72.72,1.17
5097500,73.64,72.68,0.96
5098000,73.62,72.65,0.97
5098500,73.56,72.61,0.95
5099000,73.44,72.57,0.87
5099500,73.55,72.54,1.02
5100000,73.6,72.5,1.1
5100500,73.55,72.46,1.08
5101000,73.35,72.43,0.92
5101500,73.6,72.39,1.2
5102000,73.53,72.36,1.18
5102500,73.25,72.32,0.93
5103000,73.06,72.29,0.78
5103500,73.2,72.25,0.95
5104000,73.12,72.22,0.9
5104500,73.15,72.18,0.97
5105000,73.17,72.15,1.02
5105500,72.97,72.11,0.86
5106000,72.79,72.08,0.71
5106500,72.93,72.05,0.89
5107000,72.68,72.01,0.67
5107500,72.28,71.98,0.3
5108000,72.2,71.95,0.25
5108500,71.86,71.91,-0.05
5109000,71.96,71.88,0.08
5109500,72.06,71.85,0.21
5110000,72.38,71.82,0.56
5110500,72.41,71.78,0.63
5111000,72.29,71.75,0.54
5111500,72.24,71.72,0.52
5112000,72.17,71.69,0.48
5112500,72.08,71.66,0.42
5113000,72.18,71.63,0.55
5113500,72.2,71.6,0.61
5114000,72.14,71.57,0.58
5114500,72.4,71.54,0.86
5115000,72.5,71.51,0.99
5115500,72.5,71.48,1.02
5116000,72.26,71.45,0.81
5116500,72.45,71.42,1.03
5117000,72.28,71.39,0.89
5117500,72.01,71.36,0.64
5118000,72.18,71.34,0.84
5118500,72.03,71.31,0.72
5119000,71.85,71.28,0.57
5119500,71.81,71.26,0.56
5120000,71.89,71.23,0.66
5120500,71.89,71.2,0.69
5121000,71.75,71.18,0.57
5121500,71.95,71.15,0.8
5122000,71.77,71.13,0.64
5122500,71.86,71.1,0.75
5123000,71.8,71.08,0.72
5123500,71.98,71.05,0.92
5124000,71.89,71.03,0.86
5124500,71.82,71.0,0.82
5125000,71.82,70.98,0.84
5125500,71.73,70.96,0.77
5126000,71.58,70.93,0.64
5126500,71.27,70.91,0.36
5127000,71.34,70.89,0.46
5127500,71.09,70.87,0.23
5128000,71.26,70.85,0.41
5128500,71.31,70.83,0.48
5129000,71.27,70.8,0.46
5129500,71.27,70.78,0.48
5130000,71.35,70.76,0.58
5130500,71.43,70.74,0.69
5131000,71.28,70.72,0.55
5131500,71.41,70.71,0.71
5132000,71.41,70.69,0.73
5132500,71.23,70.67,0.56
5133000,71.57,70.65,0.92
5133500,71.65,70.63,1.01
5134000,71.58,70.62,0.96
5134500,71.0,70.6,0.4
5135000,70.68,70.58,0.1
5135500,70.54,70.57,-0.02
5136000,70.64,70.55,0.09
5136500,70.57,70.53,0.03
5137000,70.49,70.52,-0.03
5137500,70.42,70.5,-0.09
5138000,70.39,70.49,-0.1
5138500,70.36,70.47,-0.11
5139000,70.45,70.46,-0.01
5139500,70.5,70.45,0.05
5140000,70.41,70.43,-0.02
5140500,70.64,70.42,0.22
5141000,70.48,70.41,0.07
5141500,70.4,70.4,0.0
5142000,70.46,70.38,0.08
5142500,70.37,70.37,0.0
5143000,70.45,70.36,0.09
5143500,70.56,70.35,0.21
5144000,70.37,70.34,0.03
5144500,70.21,70.33,-0.12
5145000,70.19,70.32,-0.13
5145500,69.99,70.31,-0.31
5146000,70.0,70.3,-0.3
5146500,69.88,70.29,-0.41
5147000,70.02,70.28,-0.26
5147500,69.95,70.27,-0.32
5148000,69.95,70.26,-0.32
5148500,70.06,70.26,-0.2
5149000,70.21,70.25,-0.04
5149500,70.4,70.24,0.16
5150000,70.32,70.23,0.09
5150500,70.31,70.23,0.08
5151000,70.22,70.22,0.0
5151500,70.28,70.21,0.07
5152000,70.31,70.21,0.1
5152500,70.36,70.2,0.16
5153000,70.36,70.2,0.16
5153500,70.47,70.19,0.28
5154000,70.47,70.19,0.28
5154500,70.2,70.18,0.02
5155000,70.13,70.18,-0.05
5155500,70.27,70.17,0.09
5156000,70.22,70.17,0.05
5156500,70.1,70.17,-0.06
5157000,70.16,70.16,-0.01
5157500,70.03,70.16,-0.13
5158000,70.21,70.16,0.06
5158500,69.95,70.16,-0.2
5159000,69.96,70.15,-0.2
5159500,70.05,70.15,-0.1
5160000,69.9,70.15,-0.25
5160500,69.83,70.15,-0.32
5161000,69.87,70.15,-0.28
5161500,70.03,70.14,-0.11
5162000,69.89,70.14,-0.25
5162500,69.84,70.14,-0.3
5163000,69.72,70.14,-0.42
5163500,69.76,70.14,-0.38
5164000,69.75,70.14,-0.39
5164500,69.97,70.14,-0.17
5165000,69.99,70.14,-0.15
5165500,70.05,70.14,-0.09
5166000,70.14,70.14,-0.0
5166500,69.95,70.14,-0.19
5167000,70.03,70.14,-0.12
5167500,70.09,70.14,-0.05
5168000,70.16,70.14,0.02
5168500,69.94,70.15,-0.21
5169000,70.09,70.15,-0.06
5169500,70.1,70.15,-0.04
5170000,70.12,70.15,-0.03
5170500,69.91,70.15,-0.25
5171000,70.01,70.15,-0.14
5171500,70.15,70.16,-0.0
5172000,70.09,70.16,-0.06
5172500,69.89,70.16,-0.26
5173000,69.94,70.16,-0.22
5173500,69.91,70.16,-0.25
5174000,70.07,70.17,-0.1
5174500,69.88,70.17,-0.29
5175000,69.98,70.17,-0.19
5175500,70.28,70.17,0.11
5176000,70.2,70.18,0.02
5176500,70.05,70.18,-0.13
5177000,70.01,70.18,-0.17
5177500,70.15,70.19,-0.03
5178000,69.92,70.19,-0.27
5178500,70.14,70.19,-0.05
5179000,70.28,70.19,0.09
5179500,70.26,70.2,0.06
5180000,70.1,70.2,-0.1
5180500,70.06,70.2,-0.15
5181000,69.97,70.21,-0.24
5181500,70.09,70.21,-0.12
5182000,70.42,70.21,0.2
5182500,70.45,70.22,0.24
5183000,70.13,70.22,-0.09
5183500,70.02,70.22,-0.2
5184000,70.05,70.23,-0.17
5184500,69.91,70.23,-0.32
5185000,69.99,70.23,-0.24
5185500,70.16,70.24,-0.08
5186000,70.34,70.24,0.1
5186500,69.99,70.24,-0.25
5187000,70.29,70.25,0.04
5187500,70.07,70.25,-0.18
5188000,70.17,70.25,-0.09
5188500,70.42,70.26,0.16
5189000,70.11,70.26,-0.14
5189500,69.98,70.26,-0.28
5190000,70.23,70.26,-0.03
5190500,70.11,70.27,-0.16
5191000,70.02,70.27,-0.25
5191500,70.05,70.27,-0.23
5192000,70.32,70.27,0.04
5192500,70.35,70.28,0.07
5193000,70.48,70.28,0.2
5193500,70.39,70.28,0.11
5194000,70.18,70.28,-0.11
5194500,70.15,70.29,-0.13
5195000,70.1,70.29,-0.19
5195500,70.19,70.29,-0.1
5196000,70.47,70.29,0.18
5196500,70.41,70.29,0.11
5197000,70.37,70.3,0.08
5197500,70.27,70.3,-0.03
5198000,70.19,70.3,-0.11
5198500,70.04,70.3,-0.26
5199000,69.93,70.3,-0.37
5199500,69.8,70.3,-0.5
5200000,69.76,70.3,-0.54
5200500,69.69,70.3,-0.61
5201000,69.71,70.3,-0.6
5201500,69.65,70.3,-0.66
5202000,69.81,70.3,-0.49
5202500,69.72,70.3,-0.58
5203000,69.65,70.3,-0.66
5203500,69.68,70.3,-0.62
5204000,69.75,70.3,-0.55
5204500,69.87,70.3,-0.44
5205000,69.43,70.3,-0.87
5205500,69.41,70.3,-0.89
5206000,69.22,70.3,-1.08
5206500,69.45,70.3,-0.85
5207000,69.29,70.3,-1.01
5207500,69.29,70.3,-1.01
5208000,69.39,70.29,-0.9
5208500,69.47,70.29,-0.82
5209000,69.41,70.29,-0.88
5209500,69.27,70.29,-1.02
5210000,69.35,70.29,-0.93
5210500,69.39,70.28,-0.89
5211000,69.56,70.28,-0.72
5211500,69.86,70.28,-0.42
5212000,69.81,70.27,-0.47
5212500,69.85,70.27,-0.42
5213000,69.89,70.27,-0.38
5213500,69.87,70.26,-0.4
5214000,69.89,70.26,-0.36
5214500,69.68,70.25,-0.57
5215000,69.72,70.25,-0.54
5215500,69.66,70.25,-0.59
5216000,69.71,70.24,-0.54
5216500,69.61,70.24,-0.63
5217000,69.41,70.23,-0.82
5217500,69.29,70.23,-0.93
5218000,69.26,70.22,-0.96
5218500,69.3,70.21,-0.91
5219000,69.38,70.21,-0.83
5219500,69.57,70.2,-0.63
5220000,69.79,70.2,-0.41
5220500,69.59,70.19,-0.6
5221000,69.63,70.18,-0.56
5221500,69.56,70.18,-0.62
5222000,69.7,70.17,-0.47
5222500,69.53,70.16,-0.63
5223000,69.27,70.15,-0.89
5223500,69.43,70.15,-0.71
5224000,69.55,70.14,-0.59
5224500,69.85,70.13,-0.28
5225000,70.09,70.12,-0.03
5225500,70.01,70.11,-0.1
5226000,70.23,70.1,0.13
5226500,70.47,70.09,0.37
5227000,70.51,70.09,0.42
5227500,70.42,70.08,0.35
5228000,70.2,70.07,0.14
5228500,70.18,70.06,0.12
5229000,70.33,70.05,0.28
5229500,70.43,70.04,0.39
5230000,70.25,70.03,0.22
5230500,70.24,70.02,0.23
5231000,70.12,70.01,0.11
5231500,70.24,70.0,0.25
5232000,69.96,69.98,-0.03
5232500,69.87,69.97,-0.1
5233000,69.84,69.96,-0.12
5233500,69.94,69.95,-0.01
5234000,69.95,69.94,0.01
5234500,69.65,69.93,-0.28
5235000,69.53,69.92,-0.39
5235500,69.64,69.9,-0.26
5236000,69.62,69.89,-0.27
5236500,69.49,69.88,-0.39
5237000,69.47,69.87,-0.4
5237500,69.65,69.85,-0.21
5238000,69.37,69.84,-0.47
5238500,69.19,69.83,-0.64
5239000,69.13,69.81,-0.69
5239500,69.42,69.8,-0.38
5240000,69.29,69.79,-0.5
5240500,69.54,69.77,-0.23
5241000,69.63,69.76,-0.13
5241500,69.77,69.75,0.02
5242000,69.7,69.73,-0.04
5242500,70.09,69.72,0.37
5243000,69.91,69.71,0.21
5243500,70.03,69.69,0.34
5244000,70.11,69.68,0.43
5244500,70.3,69.66,0.64
5245000,70.2,69.65,0.55
5245500,69.97,69.63,0.34
5246000,70.08,69.62,0.46
5246500,70.26,69.6,0.65
5247000,70.21,69.59,0.62
5247500,69.94,69.57,0.37
5248000,69.97,69.56,0.41
5248500,69.79,69.55,0.24
5249000,69.5,69.53,-0.03
5249500,69.32,69.52,-0.19
5250000,69.24,69.5,-0.26
5250500,69.31,69.48,-0.18
5251000,69.77,69.47,0.3
5251500,69.8,69.45,0.34
5252000,70.09,69.44,0.65
5252500,70.05,69.42,0.62
5253000,70.01,69.41,0.61
5253500,70.16,69.39,0.76
5254000,70.35,69.38,0.97
5254500,70.23,69.36,0.87
5255000,70.31,69.35,0.96
5255500,70.29,69.33,0.96
5256000,70.25,69.32,0.93
5256500,70.26,69.3,0.96
